CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1982-03-01 00:00,199,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1982-04-01 00:00,901,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1982-05-01 00:00,634,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1982-06-01 00:00,293,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1982-07-01 00:00,386,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1982-08-01 00:00,291,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1982-09-01 00:00,468,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1982-10-01 00:00,732,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1982-11-01 00:00,463,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1982-12-01 00:00,210.1,50,,900
