CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
35215020,AEROPUERTO YOPAL - AUT [35215020],5.3204444440,-72.3875,325,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Casanare,Yopal,17/11/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1978-10-01 00:00,274.1,4,,900
35215020,AEROPUERTO YOPAL - AUT [35215020],5.3204444440,-72.3875,325,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Casanare,Yopal,17/11/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1978-11-01 00:00,219.1,50,,900
35215020,AEROPUERTO YOPAL - AUT [35215020],5.3204444440,-72.3875,325,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Casanare,Yopal,17/11/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1978-12-01 00:00,26.9,50,,900
35215020,AEROPUERTO YOPAL - AUT [35215020],5.3204444440,-72.3875,325,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Casanare,Yopal,17/11/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1979-01-01 00:00,5.2,50,,900
35215020,AEROPUERTO YOPAL - AUT [35215020],5.3204444440,-72.3875,325,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Casanare,Yopal,17/11/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1979-02-01 00:00,0,50,,900
35215020,AEROPUERTO YOPAL - AUT [35215020],5.3204444440,-72.3875,325,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Casanare,Yopal,17/11/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1979-03-01 00:00,215.8,4,,900
35215020,AEROPUERTO YOPAL - AUT [35215020],5.3204444440,-72.3875,325,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Casanare,Yopal,17/11/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1979-04-01 00:00,583.5,4,,900
35215020,AEROPUERTO YOPAL - AUT [35215020],5.3204444440,-72.3875,325,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Casanare,Yopal,17/11/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1979-05-01 00:00,479.4,4,,900
35215020,AEROPUERTO YOPAL - AUT [35215020],5.3204444440,-72.3875,325,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Casanare,Yopal,17/11/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1979-06-01 00:00,344.6,4,,900
35215020,AEROPUERTO YOPAL - AUT [35215020],5.3204444440,-72.3875,325,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Casanare,Yopal,17/11/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1979-07-01 00:00,119.4,4,,900
35215020,AEROPUERTO YOPAL - AUT [35215020],5.3204444440,-72.3875,325,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Casanare,Yopal,17/11/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1979-08-01 00:00,270.5,4,,900
35215020,AEROPUERTO YOPAL - AUT [35215020],5.3204444440,-72.3875,325,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Casanare,Yopal,17/11/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1979-09-01 00:00,309.1,4,,900
35215020,AEROPUERTO YOPAL - AUT [35215020],5.3204444440,-72.3875,325,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Casanare,Yopal,17/11/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1979-10-01 00:00,354.3,50,,900
35215020,AEROPUERTO YOPAL - AUT [35215020],5.3204444440,-72.3875,325,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Casanare,Yopal,17/11/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1979-11-01 00:00,208.1,50,,900
35215020,AEROPUERTO YOPAL - AUT [35215020],5.3204444440,-72.3875,325,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Casanare,Yopal,17/11/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1980-02-01 00:00,0,4,,900
35215020,AEROPUERTO YOPAL - AUT [35215020],5.3204444440,-72.3875,325,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Casanare,Yopal,17/11/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1980-03-01 00:00,84.5,50,,900
35215020,AEROPUERTO YOPAL - AUT [35215020],5.3204444440,-72.3875,325,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Casanare,Yopal,17/11/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1980-04-01 00:00,262,50,,900
35215020,AEROPUERTO YOPAL - AUT [35215020],5.3204444440,-72.3875,325,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Casanare,Yopal,17/11/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1980-05-01 00:00,524.5,50,,900
35215020,AEROPUERTO YOPAL - AUT [35215020],5.3204444440,-72.3875,325,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Casanare,Yopal,17/11/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1980-07-01 00:00,373,50,,900
35215020,AEROPUERTO YOPAL - AUT [35215020],5.3204444440,-72.3875,325,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Casanare,Yopal,17/11/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1980-09-01 00:00,338.8,50,,900
35215020,AEROPUERTO YOPAL - AUT [35215020],5.3204444440,-72.3875,325,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Casanare,Yopal,17/11/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1980-10-01 00:00,445.9,50,,900
